b:tnow in s;m:u in p.u.
26.766896;0.866896
26.767896;0.866897
26.768896;0.866897
26.769896;0.866899
26.770896;0.866900
26.771896;0.866901
26.772896;0.866903
26.773896;0.866904
26.774896;0.866906
26.775896;0.866907
26.776896;0.866908
26.777896;0.866910
26.778896;0.866911
26.779896;0.866912
26.780896;0.866914
26.781896;0.866916
26.782896;0.866918
26.783896;0.866920
26.784896;0.866921
26.785896;0.866923
26.786896;0.866925
26.787896;0.866926
26.788896;0.866928
26.789896;0.866930
26.790896;0.866931
26.791896;0.866933
26.792896;0.866935
26.793896;0.866936
26.794896;0.866937
26.795896;0.866939
26.796896;0.866940
26.797896;0.866942
26.798896;0.866944
26.799896;0.866946
26.800896;0.866948
26.801896;0.866949
26.802896;0.866951
26.803896;0.866953
26.804896;0.866955
26.805896;0.866957
26.806896;0.866959
26.807896;0.866960
26.808896;0.866962
26.809896;0.866964
26.810896;0.866966
26.811896;0.866969
26.812896;0.866971
26.813896;0.866973
26.814896;0.866975
26.815896;0.866977
26.816896;0.866979
26.817896;0.866981
26.818896;0.866983
26.819896;0.866985
26.820896;0.866987
26.821896;0.866989
26.822896;0.866991
26.823896;0.866992
26.824896;0.866995
26.825896;0.866996
26.826896;0.866999
26.827896;0.867001
26.828896;0.867002
26.829896;0.867004
26.830896;0.867006
26.831896;0.867008
26.832896;0.867010
26.833896;0.867012
26.834896;0.867014
26.835896;0.867016
26.836896;0.867018
26.837896;0.867020
26.838896;0.867023
26.839896;0.867026
26.840896;0.867028
26.841896;0.867030
26.842896;0.867032
26.843896;0.867034
26.844896;0.867036
26.845896;0.867038
26.846896;0.867040
26.847896;0.867042
26.848896;0.867044
26.849896;0.867046
26.850896;0.867047
26.851896;0.867050
26.852896;0.867051
26.853896;0.867053
26.854896;0.867056
26.855896;0.867058
26.856896;0.867060
26.857896;0.867062
26.858896;0.867064
26.859896;0.867066
26.860896;0.867068
26.861896;0.867070
26.862896;0.867072
26.863896;0.867074
26.864896;0.867076
26.865896;0.867079
26.866896;0.867082
26.867896;0.867084
26.868896;0.867086
26.869896;0.867089
26.870896;0.867091
26.871896;0.867093
26.872896;0.867095
26.873896;0.867097
26.874896;0.867099
26.875896;0.867101
26.876896;0.867104
26.877896;0.867105
26.878896;0.867107
26.879896;0.867109
26.880896;0.867110
26.881896;0.867113
26.882896;0.867115
26.883896;0.867117
26.884896;0.867119
26.885896;0.867121
26.886896;0.867123
26.887896;0.867125
26.888896;0.867127
26.889896;0.867129
26.890896;0.867131
26.891896;0.867133
26.892896;0.867135
26.893896;0.867138
26.894896;0.867140
26.895896;0.867143
26.896896;0.867145
26.897896;0.867148
26.898896;0.867150
26.899896;0.867152
26.900896;0.867154
26.901896;0.867156
26.902896;0.867158
26.903896;0.867160
26.904896;0.867162
26.905896;0.867164
26.906896;0.867165
26.907896;0.867168
26.908896;0.867169
26.909896;0.867171
26.910896;0.867173
26.911896;0.867175
26.912896;0.867177
26.913896;0.867179
26.914896;0.867181
26.915896;0.867183
26.916896;0.867185
26.917896;0.867187
26.918896;0.867189
26.919896;0.867191
26.920896;0.867193
26.921896;0.867195
26.922896;0.867198
26.923896;0.867200
26.924896;0.867202
26.925896;0.867204
26.926896;0.867206
26.927896;0.867208
26.928896;0.867210
26.929896;0.867212
26.930896;0.867214
26.931896;0.867216
26.932896;0.867218
26.933896;0.867219
26.934896;0.867221
26.935896;0.867222
26.936896;0.867224
26.937896;0.867226
26.938896;0.867228
26.939896;0.867230
26.940896;0.867232
26.941896;0.867233
26.942896;0.867235
26.943896;0.867237
26.944896;0.867239
26.945896;0.867241
26.946896;0.867242
26.947896;0.867244
26.948896;0.867246
26.949896;0.867248
26.950896;0.867251
26.951896;0.867253
26.952896;0.867255
26.953896;0.867257
26.954896;0.867259
26.955896;0.867261
26.956896;0.867262
26.957896;0.867264
26.958896;0.867266
26.959896;0.867268
26.960896;0.867269
26.961896;0.867271
26.962896;0.867272
26.963896;0.867275
26.964896;0.867276
26.965896;0.867277
26.966896;0.867280
26.967896;0.867282
26.968896;0.867283
26.969896;0.867285
26.970896;0.867287
26.971896;0.867288
26.972896;0.867290
26.973896;0.867292
26.974896;0.867294
26.975896;0.867295
26.976896;0.867298
26.977896;0.867300
26.978896;0.867302
26.979896;0.867304
26.980896;0.867306
26.981896;0.867308
26.982896;0.867309
26.983896;0.867311
26.984896;0.867313
26.985896;0.867315
26.986896;0.867317
26.987896;0.867319
26.988896;0.867320
26.989896;0.867321
26.990896;0.867322
26.991896;0.867324
26.992896;0.867326
26.993896;0.867328
26.994896;0.867329
26.995896;0.867331
26.996896;0.867333
26.997896;0.867335
26.998896;0.867336
26.999896;0.867338
27.000896;0.867340
27.001896;0.867341
27.002896;0.867343
27.003896;0.867345
27.004896;0.867347
27.005896;0.867349
27.006896;0.867351
27.007896;0.867353
27.008896;0.867355
27.009896;0.867357
27.010896;0.867359
27.011896;0.867361
27.012896;0.867362
27.013896;0.867364
27.014896;0.867366
27.015896;0.867367
27.016896;0.867369
27.017896;0.867370
27.018896;0.867372
27.019896;0.867373
27.020896;0.867375
27.021896;0.867377
27.022896;0.867379
27.023896;0.867380
27.024896;0.867383
27.025896;0.867384
27.026896;0.867386
27.027896;0.867388
27.028896;0.867389
27.029896;0.867391
27.030896;0.867393
27.031896;0.867394
27.032896;0.867397
27.033896;0.867399
27.034896;0.867401
27.035896;0.867403
27.036896;0.867405
27.037896;0.867407
27.038896;0.867409
27.039896;0.867410
27.040896;0.867412
27.041896;0.867414
27.042896;0.867416
27.043896;0.867418
27.044896;0.867419
27.045896;0.867420
27.046896;0.867422
27.047896;0.867423
27.048896;0.867426
27.049896;0.867427
27.050896;0.867429
27.051896;0.867431
27.052896;0.867433
27.053896;0.867434
27.054896;0.867436
27.055896;0.867438
27.056896;0.867440
27.057896;0.867441
27.058896;0.867443
27.059896;0.867445
27.060896;0.867448
27.061896;0.867450
27.062896;0.867452
27.063896;0.867454
27.064896;0.867456
27.065896;0.867458
27.066896;0.867460
27.067896;0.867462
27.068896;0.867463
27.069896;0.867465
27.070896;0.867468
27.071896;0.867469
27.072896;0.867471
27.073896;0.867472
27.074896;0.867474
27.075896;0.867475
27.076896;0.867477
27.077896;0.867480
27.078896;0.867481
27.079896;0.867483
27.080896;0.867485
27.081896;0.867487
27.082896;0.867489
27.083896;0.867491
27.084896;0.867493
27.085896;0.867494
27.086896;0.867496
27.087896;0.867499
27.088896;0.867502
27.089896;0.867504
27.090896;0.867506
27.091896;0.867508
27.092896;0.867510
27.093896;0.867512
27.094896;0.867514
27.095896;0.867516
27.096896;0.867518
27.097896;0.867520
27.098896;0.867522
27.099896;0.867523
27.100896;0.867525
27.101896;0.867527
27.102896;0.867529
27.103896;0.867531
27.104896;0.867533
27.105896;0.867535
27.106896;0.867537
27.107896;0.867539
27.108896;0.867541
27.109896;0.867543
27.110896;0.867545
27.111896;0.867547
27.112896;0.867549
27.113896;0.867551
27.114896;0.867553
27.115896;0.867556
27.116896;0.867559
27.117896;0.867561
27.118896;0.867564
27.119896;0.867566
27.120896;0.867568
27.121896;0.867570
27.122896;0.867572
27.123896;0.867575
27.124896;0.867577
27.125896;0.867579
27.126896;0.867582
27.127896;0.867583
27.128896;0.867585
27.129896;0.867586
27.130896;0.867588
27.131896;0.867591
27.132896;0.867593
27.133896;0.867595
27.134896;0.867598
27.135896;0.867600
27.136896;0.867602
27.137896;0.867604
27.138896;0.867607
27.139896;0.867609
27.140896;0.867611
27.141896;0.867613
27.142896;0.867616
27.143896;0.867619
27.144896;0.867622
27.145896;0.867625
27.146896;0.867627
27.147896;0.867630
27.148896;0.867632
27.149896;0.867635
27.150896;0.867637
27.151896;0.867639
27.152896;0.867642
27.153896;0.867645
27.154896;0.867647
27.155896;0.867649
27.156896;0.867651
27.157896;0.867654
27.158896;0.867655
27.159896;0.867657
27.160896;0.867661
27.161896;0.867663
27.162896;0.867665
27.163896;0.867668
27.164896;0.867670
27.165896;0.867673
27.166896;0.867676
27.167896;0.867678
27.168896;0.867681
27.169896;0.867683
27.170896;0.867687
27.171896;0.867690
27.172896;0.867693
27.173896;0.867696
27.174896;0.867699
27.175896;0.867701
27.176896;0.867704
27.177896;0.867707
27.178896;0.867709
27.179896;0.867712
27.180896;0.867715
27.181896;0.867718
27.182896;0.867719
27.183896;0.867722
27.184896;0.867724
27.185896;0.867727
27.186896;0.867730
27.187896;0.867732
27.188896;0.867735
27.189896;0.867738
27.190896;0.867740
27.191896;0.867743
27.192896;0.867746
27.193896;0.867749
27.194896;0.867751
27.195896;0.867754
27.196896;0.867757
27.197896;0.867760
27.198896;0.867763
27.199896;0.867767
27.200896;0.867770
27.201896;0.867774
27.202896;0.867777
27.203896;0.867779
27.204896;0.867782
27.205896;0.867785
27.206896;0.867788
27.207896;0.867791
27.208896;0.867794
27.209896;0.867798
27.210896;0.867799
27.211896;0.867802
27.212896;0.867805
27.213896;0.867807
27.214896;0.867811
27.215896;0.867814
27.216896;0.867816
27.217896;0.867819
27.218896;0.867822
27.219896;0.867825
27.220896;0.867828
27.221896;0.867831
27.222896;0.867834
27.223896;0.867837
27.224896;0.867840
27.225896;0.867844
27.226896;0.867848
27.227896;0.867852
27.228896;0.867855
27.229896;0.867859
27.230896;0.867862
27.231896;0.867865
27.232896;0.867868
27.233896;0.867871
27.234896;0.867874
27.235896;0.867878
27.236896;0.867881
27.237896;0.867885
27.238896;0.867886
27.239896;0.867889
27.240896;0.867892
27.241896;0.867895
27.242896;0.867899
27.243896;0.867902
27.244896;0.867905
27.245896;0.867908
27.246896;0.867911
27.247896;0.867914
27.248896;0.867918
27.249896;0.867921
27.250896;0.867924
27.251896;0.867927
27.252896;0.867930
27.253896;0.867934
27.254896;0.867938
27.255896;0.867942
27.256896;0.867946
27.257896;0.867950
27.258896;0.867953
27.259896;0.867956
27.260896;0.867960
27.261896;0.867963
27.262896;0.867966
27.263896;0.867970
27.264896;0.867973
27.265896;0.867977
27.266896;0.867979
27.267896;0.867982
27.268896;0.867985
27.269896;0.867988
27.270896;0.867992
27.271896;0.867995
27.272896;0.867998
27.273896;0.868002
27.274896;0.868005
27.275896;0.868008
27.276896;0.868012
27.277896;0.868015
27.278859;0.868018
27.279359;0.868094
27.280025;0.868140
27.281025;0.868110
27.282025;0.868107
27.283025;0.868023
27.284025;0.868002
27.285025;0.868015
27.286025;0.868008
27.287025;0.867993
27.288025;0.867992
27.289025;0.867999
27.290025;0.867997
27.291025;0.867988
27.292025;0.867981
27.293025;0.867980
27.294025;0.867983
27.295025;0.867979
27.296025;0.867971
27.297025;0.867952
27.298025;0.867933
27.299025;0.867937
27.300025;0.867937
27.301025;0.867933
27.302025;0.867918
27.303025;0.867912
27.304025;0.867901
27.305025;0.867904
27.306025;0.867899
27.307025;0.867894
27.308025;0.867882
27.309025;0.867878
27.310025;0.867879
27.311025;0.867868
27.312025;0.867863
27.313025;0.867860
27.314025;0.867861
27.315025;0.867859
27.316025;0.867853
27.317025;0.867848
27.318025;0.867847
27.319025;0.867845
27.320025;0.867840
27.321025;0.867843
27.322025;0.867832
27.323025;0.867834
27.324025;0.867830
27.325025;0.867830
27.326025;0.867824
27.327025;0.867819
27.328025;0.867819
27.329025;0.867817
27.330025;0.867814
27.331025;0.867810
27.332025;0.867815
27.333025;0.867813
27.334025;0.867811
27.335025;0.867807
27.336025;0.867804
27.337025;0.867804
27.338025;0.867803
27.339025;0.867799
27.340025;0.867801
27.341025;0.867801
27.342025;0.867800
27.343025;0.867800
27.344025;0.867799
27.345025;0.867798
27.346025;0.867797
27.347025;0.867797
27.348025;0.867800
27.349025;0.867794
27.350025;0.867797
27.351025;0.867794
27.352025;0.867794
27.353025;0.867792
27.354025;0.867790
27.355025;0.867791
27.356025;0.867791
27.357025;0.867790
27.358025;0.867791
27.359025;0.867790
27.360025;0.867790
27.361025;0.867790
27.362025;0.867790
27.363025;0.867789
27.364025;0.867790
27.365025;0.867790
27.366025;0.867790
27.367025;0.867788
27.368025;0.867791
27.369025;0.867793
27.370025;0.867794
27.371025;0.867795
27.372025;0.867795
27.373025;0.867796
27.374025;0.867796
27.375025;0.867797
27.376025;0.867801
27.377025;0.867797
27.378025;0.867798
27.379025;0.867804
27.380025;0.867802
27.381025;0.867802
27.382025;0.867802
27.383025;0.867803
27.384025;0.867804
27.385025;0.867806
27.386025;0.867807
27.387025;0.867808
27.388025;0.867809
27.389025;0.867810
27.390025;0.867812
27.391025;0.867813
27.392025;0.867815
27.393025;0.867816
27.394025;0.867818
27.395025;0.867819
27.396025;0.867823
27.397025;0.867825
27.398025;0.867828
27.399025;0.867830
27.400025;0.867832
27.401025;0.867834
27.402025;0.867836
27.403025;0.867838
27.404025;0.867841
27.405025;0.867843
27.406025;0.867848
27.407025;0.867848
27.408025;0.867849
27.409025;0.867850
27.410025;0.867852
27.411025;0.867855
27.412025;0.867858
27.413025;0.867860
27.414025;0.867862
27.415025;0.867865
27.416025;0.867867
27.417025;0.867870
27.418025;0.867872
27.419025;0.867875
27.420025;0.867878
27.421025;0.867880
27.422025;0.867883
27.423025;0.867886
27.424025;0.867891
27.425025;0.867895
27.426025;0.867899
27.427025;0.867902
27.428025;0.867905
27.429025;0.867908
27.430025;0.867911
27.431025;0.867914
27.432025;0.867917
27.433025;0.867921
27.434025;0.867926
27.435025;0.867927
27.436025;0.867930
27.437025;0.867932
27.438025;0.867935
27.439025;0.867939
27.440025;0.867942
27.441025;0.867946
27.442025;0.867949
27.443025;0.867953
27.444025;0.867956
27.445025;0.867959
27.446025;0.867963
27.447025;0.867967
27.448025;0.867970
27.449025;0.867974
27.450025;0.867977
27.451025;0.867981
27.452025;0.867987
27.453025;0.867992
27.454025;0.867997
27.455025;0.868001
27.456025;0.868005
27.457025;0.868009
27.458025;0.868012
27.459025;0.868016
27.460025;0.868020
27.461025;0.868025
27.462025;0.868031
27.463025;0.868032
27.464025;0.868036
27.465025;0.868039
27.466025;0.868042
27.467025;0.868047
27.468025;0.868051
27.469025;0.868055
27.470025;0.868059
27.471025;0.868063
27.472025;0.868068
27.473025;0.868072
27.474025;0.868076
27.475025;0.868080
27.476025;0.868084
27.477025;0.868089
27.478025;0.868093
27.479025;0.868098
27.480025;0.868104
27.481025;0.868110
27.482025;0.868115
27.483025;0.868120
27.484025;0.868124
27.485025;0.868129
27.486025;0.868133
27.487025;0.868138
27.488025;0.868142
27.489025;0.868149
27.490025;0.868151
27.491025;0.868157
27.492025;0.868160
27.493025;0.868165
27.494025;0.868168
27.495025;0.868172
27.496025;0.868178
27.497025;0.868182
27.498025;0.868186
27.499025;0.868192
27.500025;0.868196
27.501025;0.868200
27.502025;0.868205
27.503025;0.868210
27.504025;0.868215
27.505025;0.868220
27.506025;0.868225
27.507025;0.868232
27.508025;0.868237
27.509025;0.868243
27.510025;0.868248
27.511025;0.868253
27.512025;0.868258
27.513025;0.868263
27.514025;0.868268
27.515025;0.868273
27.516025;0.868278
27.517025;0.868284
27.518025;0.868287
27.519025;0.868291
27.520025;0.868295
27.521025;0.868299
27.522025;0.868305
27.523025;0.868310
27.524025;0.868314
27.525025;0.868319
27.526025;0.868324
27.527025;0.868329
27.528025;0.868334
27.529025;0.868339
27.530025;0.868344
27.531025;0.868349
27.532025;0.868354
27.533025;0.868359
27.534025;0.868364
27.535025;0.868369
27.536025;0.868376
27.537025;0.868382
27.538025;0.868388
27.539025;0.868393
27.540025;0.868398
27.541025;0.868403
27.542025;0.868408
27.543025;0.868414
27.544025;0.868420
27.545025;0.868423
27.546025;0.868429
27.547025;0.868432
27.548025;0.868438
27.549025;0.868442
27.550025;0.868446
27.551025;0.868452
27.552025;0.868457
27.553025;0.868461
27.554025;0.868467
27.555025;0.868471
27.556025;0.868476
27.557025;0.868481
27.558025;0.868486
27.559025;0.868491
27.560025;0.868496
27.561025;0.868501
27.562025;0.868507
27.563025;0.868514
27.564025;0.868520
27.565025;0.868525
27.566025;0.868531
27.567025;0.868536
27.568025;0.868541
27.569025;0.868545
27.570025;0.868551
27.571025;0.868557
27.572025;0.868559
27.573025;0.868566
27.574025;0.868569
27.575025;0.868574
27.576025;0.868578
27.577025;0.868582
27.578025;0.868588
27.579025;0.868593
27.580025;0.868597
27.581025;0.868603
27.582025;0.868607
27.583025;0.868612
27.584025;0.868617
27.585025;0.868621
27.586025;0.868626
27.587025;0.868631
27.588025;0.868636
27.589025;0.868641
27.590025;0.868648
27.591025;0.868654
27.592025;0.868659
27.593025;0.868664
27.594025;0.868669
27.595025;0.868674
27.596025;0.868679
27.597025;0.868684
27.598025;0.868689
27.599025;0.868693
27.600025;0.868700
27.601025;0.868702
27.602025;0.868706
27.603025;0.868710
27.604025;0.868714
27.605025;0.868720
27.606025;0.868724
27.607025;0.868729
27.608025;0.868733
27.609025;0.868738
27.610025;0.868742
27.611025;0.868747
27.612025;0.868751
27.613025;0.868756
27.614025;0.868760
27.615025;0.868765
27.616025;0.868769
27.617025;0.868775
